Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
39,29454,625,employed,master,18,53072,96,married,3,mortgage,408,0.138588038,4,1,0.238428212,0,home,0,24,25,901,604,70959,4357,2454.5,0.6496252,3,66602,0.275572,0.282494238,1399.274493,0.736310651,48.0,0
55,44674,591,employed,associate,32,37162,36,married,1,mortgage,383,0.144805678,4,1,0.25275524,0,debt consolidation,0,29,29,4597,413,25713,5132,3722.833333,0.736473913,5,20581,0.226662,0.195122845,1371.855518,0.471376331,52.0,0
37,72248,632,self-employed,associate,16,29428,24,single,0,other,638,0.296118085,5,0,0.215751022,0,education,1,27,2,11876,1170,38360,40631,6020.666667,0.784519958,2,10971,0.188428,0.222926938,1530.927213,0.360247018,62.0,0
51,60139,640,employed,bachelor,28,26867,60,divorced,1,rent,510,0.20379801,2,0,0.429293014,0,auto,0,21,17,898,641,31927,10208,5011.583333,0.748005452,1,21719,0.211867,0.216007858,735.9519135,0.248614426,53.0,0
52,55262,673,employed,bachelor,27,33090,36,single,0,rent,642,0.246162323,2,3,0.260416571,0,auto,0,35,19,828,1121,114240,13183,4605.166667,0.913146798,4,101057,0.18159,0.149163596,1145.720849,0.388198947,42.0,0
18,28027,552,employed,high school,0,28270,36,single,3,rent,461,0.161063894,3,2,0.261174721,0,education,0,34,20,1334,273,41923,19722,2335.583333,0.938182475,2,22201,0.23727,0.236907013,1104.526921,0.670293754,53.0,0
58,51640,494,employed,bachelor,34,15605,12,divorced,1,rent,436,0.304999249,4,0,0.385651288,1,education,0,26,19,2045,5736,86014,18538,4303.333333,0.954722673,5,67476,0.233605,0.240109187,1475.684964,0.444233531,64.0,0
52,29804,619,employed,high school,27,30960,72,married,3,rent,340,0.222483161,1,2,0.145296079,0,other,0,24,8,1134,600,91061,3907,2483.666667,0.696276088,1,87154,0.23646,0.236274503,808.0911095,0.46225652,48.0,0
54,51401,439,employed,bachelor,32,14629,120,single,0,own,496,0.574531917,3,0,0.169531666,0,other,0,20,6,6209,2556,147210,135501,4283.416667,0.701943686,10,11709,0.350129,0.319430241,406.8003428,0.210766408,53.0,0
25,94499,548,employed,high school,7,36599,60,single,1,rent,96,0.239183809,3,0,0.347875178,0,debt consolidation,0,20,18,2009,11563,44191,27862,7874.916667,0.79631692,3,16329,0.267599,0.296282814,1175.759197,0.16149494,53.0,0
28,54208,549,employed,bachelor,6,40164,24,married,1,other,1134,0.596144134,3,1,0.387128715,0,debt consolidation,0,32,12,599,3543,118984,15808,4517.333333,0.559436699,5,103176,0.240664,0.234326066,2112.157698,0.718600435,51.0,0
45,18755,602,employed,master,27,30161,24,divorced,0,rent,703,0.578455239,6,3,0.091359867,1,auto,0,21,1,1733,1063,111963,16974,1562.916667,0.945502721,6,94989,0.204161,0.204083156,1541.091197,1.435835477,64.0,0
44,24399,590,unemployed,bachelor,23,49630,60,married,0,mortgage,495,0.254889323,7,0,0.459155097,0,home,0,17,25,1538,277,41783,76355,2033.25,0.68797774,10,3159,0.25963,0.300628502,1607.615531,1.034115594,61.0,0
30,52658,519,self-employed,high school,9,21258,36,married,1,rent,417,0.230503207,4,2,0.354227586,0,home,0,25,6,1339,3839,56810,46806,4388.166667,0.566197537,6,10004,0.246758,0.266725821,864.1326447,0.291951683,59.0,0
49,53263,551,employed,master,28,31712,72,divorced,0,own,700,0.373539334,3,0,0.226229331,0,auto,0,27,26,7034,1015,163556,11234,4438.583333,0.690051885,7,152322,0.271212,0.254460285,862.9315652,0.352123966,48.0,0
43,54736,609,unemployed,high school,19,11036,24,married,3,rent,923,0.209738925,2,2,0.416380305,0,debt consolidation,0,23,9,3318,1077,39952,5086,4561.333333,0.628207293,9,34866,0.181536,0.193268002,558.0633288,0.324699648,57.0,0
33,92393,625,employed,master,12,30592,84,widowed,0,mortgage,1024,0.074154328,5,1,0.211785438,0,home,0,26,18,2543,880,26493,30418,7699.416667,0.914481483,1,1431,0.243092,0.266657262,807.2094095,0.237837422,47.0,0
22,40442,589,employed,associate,2,47653,48,married,0,mortgage,369,0.16433566,2,3,0.129026169,0,auto,0,26,3,8600,3450,16957,45442,3370.166667,0.971262747,2,2104,0.248153,0.229071066,1524.924499,0.561967608,53.0,0
39,33227,600,employed,high school,15,21544,48,married,2,own,459,0.034075541,0,0,0.049832951,0,home,0,17,1,1594,492,116050,13280,2768.916667,0.730134257,4,102770,0.216544,0.202850609,658.868257,0.403720441,47.0,0
33,49686,573,employed,master,11,24286,12,single,3,mortgage,462,0.028637528,2,2,0.037501181,0,auto,0,17,4,1611,857,161318,19279,4140.5,0.894731881,8,142039,0.202786,0.219901167,2272.917587,0.660528339,49.0,0
28,33997,501,employed,bachelor,6,38922,12,married,0,mortgage,500,0.38917849,4,2,0.276793013,1,debt consolidation,0,30,15,1820,244,36793,66786,2833.083333,0.900835141,0,9611,0.253422,0.283029276,3761.976958,1.504359899,65.0,0
23,81109,465,employed,bachelor,2,46928,24,divorced,2,own,352,0.36722211,4,0,0.132465209,0,home,0,28,28,3308,1571,183773,4190,6759.083333,0.936622148,5,179583,0.289428,0.278404345,2571.993267,0.432602044,45.0,0
23,28608,522,employed,associate,2,9851,72,married,2,mortgage,231,0.440208189,0,1,0.088250153,0,education,0,27,4,3266,1384,126613,31414,2384.0,0.880872862,5,95199,0.263851,0.289842937,289.9389265,0.21851465,54.0,0
48,47951,622,employed,master,27,16080,48,married,2,own,558,0.467770873,1,0,0.429366136,0,auto,0,19,17,3629,1900,55525,18039,3995.916667,0.912308278,5,37486,0.20008,0.218910316,505.6669433,0.26618847,55.0,0
46,49599,552,employed,high school,25,35473,12,divorced,3,mortgage,465,0.145815165,1,0,0.259324061,0,debt consolidation,0,24,2,27117,3343,729948,91031,4133.25,0.798064828,6,638917,0.224473,0.214542102,3310.762635,0.913509378,48.0,0
26,36057,602,employed,bachelor,3,12879,24,single,2,own,823,0.168394991,3,1,0.210477903,0,home,0,26,7,786,1112,49494,14393,3004.75,0.516382418,3,35101,0.186879,0.181153385,643.690472,0.488123961,50.0,0
53,52641,572,employed,high school,31,41007,108,single,0,rent,237,0.184510849,2,3,0.218232516,0,debt consolidation,0,25,26,2042,986,168913,19074,4386.75,0.913757859,11,149839,0.300007,0.294842775,1086.534999,0.301711973,47.0,0
28,27281,524,employed,high school,4,42712,120,single,1,mortgage,553,0.124343538,4,3,0.240895086,0,debt consolidation,0,24,16,4935,254,76766,27608,2273.416667,0.808332955,7,49158,0.335712,0.28326367,1073.529426,0.715455926,53.0,0
50,42445,481,employed,bachelor,25,20303,48,married,1,mortgage,415,0.05117621,3,1,0.04551397,0,auto,0,18,11,4904,11649,243811,170667,3537.083333,0.870610572,6,73144,0.274803,0.245732507,668.3657724,0.306287885,48.0,0
69,53665,657,employed,associate,47,16021,96,married,1,rent,575,0.671186338,3,1,0.173287921,0,debt consolidation,0,20,6,2752,1181,45819,47032,4472.083333,0.719555986,2,2452,0.222521,0.217351633,353.2283309,0.207560607,48.0,0
34,90223,601,employed,associate,10,31257,96,single,2,mortgage,427,0.098605649,2,0,0.119297153,0,auto,0,17,28,2779,2558,17804,4984,7518.583333,0.857687406,6,12820,0.265757,0.318253034,902.0708155,0.176771442,45.0,0
24,36760,488,employed,associate,1,36551,36,married,0,rent,241,0.204621542,3,0,0.26793006,0,home,0,23,16,11416,808,114930,38113,3063.333333,0.749018458,3,76817,0.277551,0.233541469,1421.634554,0.542753391,51.0,0
36,31214,582,self-employed,high school,16,28646,84,single,1,mortgage,410,0.238927649,4,0,0.498795223,0,education,0,29,10,1240,3924,78435,55304,2601.166667,0.89363991,7,23131,0.262646,0.282256093,785.1777082,0.459477558,60.0,0
30,85082,579,employed,bachelor,7,23970,72,widowed,0,other,499,0.053419887,2,0,0.122273477,1,home,0,33,12,2053,489,25514,44028,7090.166667,0.772395575,5,9162,0.24947,0.234411066,622.9465232,0.158239795,60.0,0
49,34642,509,employed,doctorate,28,20742,84,married,5,mortgage,300,0.288081722,7,3,0.218771691,0,home,1,28,24,2203,1140,16079,15219,2886.833333,0.828967357,3,9008,0.291242,0.301836005,595.6386286,0.310249511,59.0,0
42,21350,615,employed,high school,17,30703,60,single,0,rent,382,0.392071212,0,1,0.514690321,0,home,0,25,4,1322,1700,13986,8798,1779.166667,0.563209766,3,5188,0.228203,0.234030409,872.6564809,0.705193338,60.0,0
42,43707,444,unemployed,bachelor,20,38044,36,married,0,mortgage,874,0.407568796,4,0,0.200394175,0,debt consolidation,0,17,27,470,1654,254064,34140,3642.25,0.924360126,3,219924,0.301044,0.288847334,1591.876453,0.677020098,53.0,0
25,39236,582,employed,associate,2,17392,72,married,0,own,592,0.138823884,4,0,0.065304613,0,auto,0,15,17,1010,303,57574,4230,3269.666667,0.575779013,5,53344,0.241392,0.2896704,511.6973104,0.337556523,48.0,0
21,52877,492,employed,bachelor,0,23840,84,married,2,other,471,0.184925531,1,3,0.175188856,0,debt consolidation,0,28,19,3171,1344,64549,33718,4406.416667,0.942320743,3,30831,0.30284,0.282422225,653.7086797,0.255243379,49.0,0
54,44182,606,unemployed,bachelor,33,30791,12,single,2,mortgage,502,0.165336681,2,1,0.516479119,0,debt consolidation,0,26,20,4727,1036,29358,12571,3681.833333,0.572700894,1,16787,0.192791,0.172961315,2812.614537,0.900261972,58.0,0
56,84567,507,employed,bachelor,34,39411,84,married,0,mortgage,95,0.222760284,2,1,0.209308066,0,home,0,25,3,1367,350,90370,46410,7047.25,0.759870147,6,43960,0.310911,0.292803669,1107.869575,0.170686378,54.0,0
41,19291,607,employed,bachelor,19,35600,60,married,0,mortgage,504,0.512563142,2,0,0.034793787,0,home,1,27,29,5564,4141,37522,4972,1607.583333,0.849160096,6,32550,0.2371,0.257361422,1060.326797,0.973092197,56.0,0
52,33292,591,employed,associate,31,18016,60,single,1,mortgage,1628,0.261933456,3,4,0.598365915,0,home,0,22,15,1723,650,6785,19489,2774.333333,0.877353625,9,7777,0.227516,0.235827048,513.9291545,0.77205184,59.0,0
36,38618,470,employed,high school,15,18589,24,married,0,rent,721,0.182469167,3,0,0.315908162,0,auto,0,30,29,1655,497,78453,41602,3218.166667,0.889060471,8,36851,0.258589,0.278778094,1019.165206,0.540731847,54.0,0
39,39650,573,employed,associate,14,22649,36,divorced,1,mortgage,458,0.196949125,5,2,0.410726707,0,home,0,34,13,6225,2424,138486,7257,3304.166667,0.744796151,5,131229,0.221149,0.253790189,905.0666908,0.412529642,52.0,0
71,58887,648,employed,associate,47,13453,60,single,3,mortgage,681,0.117284286,0,2,0.511957667,0,debt consolidation,0,21,17,4135,8420,13587,12162,4907.25,0.572561356,3,1425,0.194453,0.185164537,345.4086309,0.209161675,54.0,0
36,62096,561,employed,high school,12,10749,60,married,1,mortgage,929,0.11565923,4,2,0.215317366,0,auto,0,23,14,639,551,89149,3264,5174.666667,0.802926732,8,85885,0.235249,0.212893906,292.5491221,0.236063345,49.0,0
45,51826,550,unemployed,bachelor,20,34526,12,married,5,mortgage,690,0.201866458,0,2,0.247459957,0,home,0,22,10,742,464,37413,20612,4318.833333,0.814626322,5,16801,0.224526,0.191225644,3183.817955,0.896959354,55.0,0
46,87359,557,employed,bachelor,24,43171,36,married,1,own,429,0.549602122,2,3,0.255229484,0,debt consolidation,0,25,1,2303,465,54951,4582,7279.916667,0.797327117,6,50369,0.249671,0.265682703,1752.481417,0.299657471,54.0,0
43,40623,629,employed,master,20,13382,36,married,4,mortgage,606,0.124130888,1,3,0.089683963,0,education,0,22,11,1434,238,51489,11244,3385.25,0.77433808,5,40245,0.183882,0.192647163,492.3237494,0.324443911,47.0,0
46,28033,548,employed,high school,25,37978,36,divorced,0,other,172,0.147386531,4,1,0.706732423,0,home,0,12,14,1203,523,20544,12183,2336.083333,0.911656547,6,8361,0.248978,0.213760899,1438.167691,0.689259526,59.0,0
30,43514,598,employed,bachelor,11,26526,48,married,3,rent,256,0.556689448,4,0,0.351454215,0,home,0,25,5,9432,1964,151026,20537,3626.166667,0.758364911,4,130489,0.222526,0.196096274,801.6889857,0.291682397,54.0,0
33,15000,549,employed,bachelor,6,22882,36,divorced,2,mortgage,292,0.343933016,3,1,0.299468,0,education,0,19,13,1029,296,55481,36840,1250.0,0.8533417,2,18641,0.233382,0.269632929,933.7120172,0.980569614,54.0,0
39,22015,492,employed,master,18,8257,108,married,5,mortgage,549,0.303849226,0,3,0.18888596,0,education,0,28,1,2942,1255,30888,3016,1834.583333,0.911137021,11,27872,0.307257,0.307508231,226.3112309,0.422608893,56.0,0
27,36000,460,self-employed,master,4,31827,72,divorced,3,rent,451,0.228816941,3,0,0.191676267,0,debt consolidation,0,32,19,4784,1143,16575,14511,3000.0,0.768844366,8,2064,0.316827,0.289987626,937.0402413,0.46268008,54.0,0
37,23852,553,employed,high school,12,41020,72,married,1,mortgage,967,0.511001606,4,0,0.175136193,0,education,0,33,25,877,1050,30565,86455,1987.666667,0.858146959,3,10142,0.27952,0.319960192,1287.311978,1.134149914,53.0,0
36,40930,553,employed,bachelor,14,23647,108,single,4,mortgage,239,0.09248704,2,1,0.594892293,0,auto,0,23,21,8781,1417,171164,22199,3410.833333,0.617698486,5,148965,0.292147,0.295125071,627.0368701,0.253907707,54.0,0
41,46119,578,employed,associate,20,8664,48,single,2,own,257,0.468503138,5,2,0.211754726,0,debt consolidation,0,20,14,724,808,15827,4734,3843.25,0.596905133,4,11093,0.214664,0.216629365,271.3857006,0.137484083,54.0,0
22,20271,577,employed,high school,4,58696,96,married,3,own,967,0.122401884,2,0,0.15563895,0,home,0,11,11,2635,4352,245497,21355,1689.25,0.785273915,5,224142,0.305196,0.307381258,1648.95113,1.54858732,47.0,0
65,31098,595,employed,high school,41,30499,72,divorced,0,rent,184,0.173486685,2,0,0.294506653,0,home,0,23,20,4138,75,219148,71462,2591.5,0.944350178,7,147686,0.247999,0.261253162,842.741892,0.396195984,48.0,0
31,47164,613,employed,bachelor,5,20289,72,single,2,own,563,0.214994433,1,0,0.310493252,0,debt consolidation,0,27,12,1168,2837,16734,9543,3930.333333,0.883037407,5,7191,0.228789,0.224842479,515.6320717,0.27443781,52.0,0
38,33791,518,employed,associate,16,35041,84,married,2,own,453,0.150998331,2,0,0.555772929,0,auto,0,19,23,6366,868,222646,31847,2815.916667,0.875789071,6,190799,0.301041,0.298441187,998.2560932,0.51537608,54.0,0
23,23605,566,unemployed,master,2,15796,72,widowed,1,own,636,0.218835011,3,1,0.215899817,0,education,1,22,10,7228,1360,233443,181972,1967.083333,0.820752963,2,51471,0.247796,0.275281441,450.3278769,0.552253104,61.0,0
37,43818,567,employed,associate,14,34401,84,married,3,own,460,0.195935172,4,1,0.439124527,0,other,0,23,23,37573,1035,38608,25104,3651.5,0.88406776,1,13504,0.275901,0.267327491,909.2159825,0.374973568,56.0,0
62,48153,635,employed,high school,41,93360,48,married,2,own,346,0.25782988,2,1,0.19213319,0,debt consolidation,0,23,25,5832,1931,211956,27486,4012.75,0.720950784,6,184470,0.27086,0.257957544,3137.129203,0.868015501,44.0,0
30,76127,616,employed,doctorate,10,39668,36,married,1,mortgage,685,0.149849147,3,1,0.313870681,0,auto,0,25,13,972,540,45401,57498,6343.916667,0.849238755,8,3943,0.216668,0.239647123,1555.553922,0.353181487,50.0,0
50,36847,628,self-employed,bachelor,23,23533,12,single,1,mortgage,1250,0.09020875,1,0,0.187273503,0,home,0,22,28,1050,1152,216008,8956,3070.583333,0.852193903,5,207052,0.174533,0.142721102,2115.974416,1.096200315,46.0,0
49,63517,501,employed,high school,26,35589,84,married,2,rent,250,0.165343645,4,0,0.346572267,0,education,1,22,1,1198,954,160035,45302,5293.083333,0.769968482,2,114733,0.310089,0.330312546,1091.124698,0.253373056,59.0,0
21,29534,528,employed,high school,0,22540,60,married,1,mortgage,398,0.447587454,3,1,0.130852003,0,debt consolidation,0,31,4,7533,1110,88894,10520,2461.166667,0.981356158,10,78374,0.26354,0.263605183,679.6772926,0.437872537,54.0,0
26,50843,602,employed,bachelor,2,12217,120,widowed,5,mortgage,539,0.700105478,4,1,0.043398767,0,auto,0,21,10,1993,3516,36887,82693,4236.916667,0.651971569,2,7593,0.266217,0.265752698,291.6080238,0.19604068,49.0,0
26,31513,613,self-employed,master,7,32806,84,married,4,mortgage,650,0.450086982,4,0,0.117147348,1,other,0,25,18,2511,1556,170941,13951,2626.083333,0.722524292,11,156990,0.251306,0.247879272,825.9304534,0.562027273,60.0,0
42,54322,535,unemployed,bachelor,17,18029,24,married,0,mortgage,1393,0.198054976,5,0,0.114313893,0,other,0,31,26,4252,11828,75758,38147,4526.833333,0.966757344,5,37611,0.225529,0.242720833,955.6630898,0.518831359,52.0,0
43,50291,551,employed,high school,19,14547,48,widowed,3,mortgage,227,0.393127425,2,1,0.197817631,0,education,0,19,17,1033,1216,53455,11420,4190.916667,0.920030947,5,42035,0.234047,0.240513053,474.6715983,0.16742676,50.0,0
30,19621,570,employed,bachelor,7,33830,36,divorced,0,mortgage,657,0.459134628,3,2,0.17411753,0,auto,0,24,16,2497,739,51038,3880,1635.083333,0.780972112,5,47158,0.23383,0.206498403,1268.473487,1.177599605,53.0,0
34,40422,513,employed,high school,13,22555,24,single,0,rent,887,0.407060483,3,1,0.503219758,1,education,0,32,13,3483,3131,60746,37666,3368.5,0.78504735,7,23080,0.241055,0.253200741,1207.41984,0.621766317,72.0,0
29,45819,523,employed,bachelor,8,24865,60,married,1,other,418,0.206287402,1,2,0.193208815,0,education,1,25,2,2878,1498,60241,79905,3818.25,0.471660677,6,9135,0.268365,0.274864635,766.5070515,0.310222498,61.0,0
50,43266,582,employed,associate,26,25908,36,widowed,1,own,220,0.125501624,0,4,0.535528724,0,auto,0,14,14,3299,3045,85814,37627,3605.5,0.852202737,3,48187,0.219908,0.237839285,1013.507819,0.34211838,58.0,0
37,24713,628,employed,associate,17,21867,120,single,2,mortgage,645,0.573373253,5,1,0.339485475,0,home,0,31,24,3282,2585,28394,27993,2059.416667,0.577639411,6,4296,0.262867,0.237353694,478.0966573,0.545346979,54.0,0
24,120063,569,employed,bachelor,0,53737,48,divorced,1,mortgage,477,0.328942131,2,0,0.193896106,0,home,0,16,12,311,1919,16265,159261,10005.25,0.887921672,6,10921,0.264237,0.279326435,1870.779269,0.234654733,48.0,0
56,60580,500,employed,associate,31,49032,108,married,3,mortgage,959,0.1001714,3,1,0.233900868,0,auto,0,25,22,2380,2744,156387,24933,5048.333333,0.73056944,0,131454,0.344032,0.341399898,1465.802184,0.480317369,47.0,0
39,38973,578,employed,high school,20,29043,60,single,2,rent,172,0.219255593,6,1,0.300500555,0,auto,0,27,21,2049,1768,72000,152936,3247.75,0.940458547,5,10489,0.245043,0.258060186,866.2288779,0.319676354,55.0,0
61,64147,530,employed,bachelor,39,33384,36,married,2,rent,122,0.308848679,1,1,0.101001085,0,other,0,26,12,1899,1361,34230,10634,5345.583333,0.845318389,2,23596,0.253384,0.226026217,1285.381213,0.263279258,50.0,0
37,44702,630,unemployed,doctorate,15,21423,48,married,0,mortgage,561,0.239314112,5,0,0.061835433,0,home,0,19,19,1030,344,30028,3109,3725.166667,0.707141045,4,26919,0.201423,0.20937149,662.6540861,0.328483044,51.0,0
28,95649,533,employed,master,6,13626,96,married,0,own,206,0.266239915,5,0,0.538780867,0,auto,0,18,17,3157,1900,25212,7627,7970.75,0.671781527,4,17585,0.282126,0.315037452,390.1435559,0.074791401,57.0,0
32,32351,488,employed,associate,8,25932,48,divorced,2,rent,435,0.253334142,1,1,0.107700226,0,education,0,26,25,672,1805,9272,15386,2695.916667,0.863683703,3,9517,0.276932,0.309301882,947.7890029,0.512919787,51.0,0
38,48832,635,employed,master,15,43903,60,single,3,rent,580,0.023017217,3,1,0.378227468,0,debt consolidation,0,22,21,2097,7708,46623,6710,4069.333333,0.87993175,8,39913,0.231403,0.249845839,1288.214388,0.459095934,51.0,0
43,47236,518,employed,bachelor,21,32099,60,single,0,mortgage,424,0.252654262,4,0,0.17674354,0,home,0,15,14,12018,1172,137412,103737,3936.333333,0.734238174,5,33675,0.278099,0.307977379,1054.295059,0.375551289,51.0,0
48,44725,622,employed,associate,25,38664,24,single,1,own,190,0.041638849,3,2,0.154005217,0,education,0,23,6,1959,4527,142747,3160,3727.083333,0.949556187,8,139587,0.202664,0.228255952,2021.615249,0.593390341,45.0,0
38,20064,486,self-employed,master,16,31751,48,divorced,2,rent,664,0.191532474,5,1,0.318473473,0,home,0,19,20,1348,982,5158,3998,1672.0,0.797128453,5,1160,0.283751,0.287726016,1120.672049,1.067387589,58.0,0
49,30487,616,employed,master,21,39474,48,divorced,2,mortgage,636,0.347868165,2,1,0.17115648,0,home,0,23,22,4310,2887,13068,4796,2540.583333,0.943173433,4,8272,0.226474,0.245872607,1299.773918,0.761940729,48.0,0
54,39812,604,employed,associate,28,14618,60,single,1,own,395,0.221521126,3,1,0.534578007,0,home,1,28,8,1598,1033,131348,6085,3317.666667,0.82878618,10,125263,0.217618,0.206633744,392.7029805,0.2374268,59.0,0
18,30772,600,self-employed,high school,0,17030,48,married,3,rent,492,0.518360995,5,1,0.25337191,0,home,0,15,16,8613,2644,37099,14168,2564.333333,0.842946187,2,22931,0.21203,0.21099977,528.2619872,0.397866367,54.0,0
